id,title,genres,release_date,runtime,score
13056,Punisher: War Zone,Action Crime,2008-12-05,102.0,5.905184091573634
13394,Shrek the Halls,Adventure Animation Comedy Fantasy Family,2007-11-28,28.0,6.117918330208627
10200,The Day the Earth Stood Still,Drama Science Fiction Thriller,2008-12-10,104.0,5.367439863550309
8881,Che: Part One,Drama History War,2008-09-05,134.0,6.658466975449118
14359,Doubt,Drama Mystery,2008-11-27,104.0,6.860783989984669
13223,Gran Torino,Drama,2008-12-09,116.0,7.736478393876301
11499,Frost/Nixon,Drama History,2008-10-15,122.0,6.964248101299645
8055,The Reader,Drama Romance,2008-12-10,124.0,7.08319026526706
11321,Seven Pounds,Drama,2008-12-18,123.0,7.427075627860002
12163,The Wrestler,Drama Romance,2008-09-07,109.0,7.188979272830163
4922,The Curious Case of Benjamin Button,Fantasy Drama Thriller Mystery Romance,2008-11-24,166.0,7.262837075306556
10201,Yes Man,Comedy,2008-12-09,104.0,6.4058030132778345
2253,Valkyrie,Drama Thriller History War,2008-12-25,121.0,6.673265176340019
38142,5 Centimeters per Second,Animation Drama Romance,2007-03-03,63.0,7.065140877336989
10202,Bedtime Stories,Fantasy Comedy Family Romance,2008-12-24,99.0,5.984662651236832
4148,Revolutionary Road,Drama Romance,2008-12-19,119.0,6.746925115793419
13971,Wild Child,Comedy,2008-01-01,98.0,6.420265600586445
13813,Defiance,Action Drama History War,2008-12-31,137.0,6.651046370190168
14306,Marley & Me,Comedy Family,2008-12-25,115.0,6.856040150735003
12429,Ponyo,Animation Family,2008-07-19,100.0,7.352447721420239
13690,Open Season 2,Adventure Animation Comedy Family,2008-09-24,76.0,5.882943955345596
14756,Ip Man,Drama Action History,2008-12-12,108.0,7.388205795739091
13944,Passengers,Drama Mystery Thriller Romance,2008-09-26,93.0,6.030947363477873
10199,The Tale of Despereaux,Adventure Animation Family,2008-12-19,93.0,6.056605509382678
10521,Bride Wars,Comedy,2009-01-09,89.0,5.987906430977707
13635,Mesrine: Killer Instinct,Drama Action Thriller Crime,2008-10-22,113.0,6.971896560646959
14435,My Bloody Valentine,Mystery Horror,2009-01-16,101.0,5.705560073306101
14139,Timecrimes,Science Fiction Thriller,2007-09-20,92.0,6.821933010445507
12437,Underworld: Rise of the Lycans,Fantasy Action Adventure Science Fiction Thriller,2009-01-22,92.0,6.227239772209536
2309,Inkheart,Adventure Family Fantasy,2008-12-11,106.0,6.0984081999230195
14560,Paul Blart: Mall Cop,Action Adventure Comedy Family,2009-01-15,91.0,5.410728349473345
14410,Notorious,Drama Music,2009-01-16,122.0,6.537381776906268
13788,The Unborn,Horror Thriller Mystery,2009-01-09,87.0,5.302390832909427
14254,The Uninvited,Drama Horror Thriller,2009-01-30,87.0,6.347558756747816
10529,Outlander,Fantasy Action Science Fiction,2008-04-24,115.0,6.216292439573394
13510,Eden Lake,Horror Thriller,2008-09-12,91.0,6.636998806853434
14836,Coraline,Animation Family,2009-02-05,100.0,7.216943664535631
13455,Push,Action,2009-02-06,111.0,6.010438404260801
4959,The International,Drama Thriller Crime,2009-02-03,118.0,6.142165692196482
10184,He's Just Not That Into You,Comedy Romance Drama,2009-02-06,129.0,6.238130935488436
15189,Hotel for Dogs,Comedy Family,2009-01-16,100.0,6.039107709426643
13492,Frontier(s),Drama Horror Action Thriller,2007-07-01,108.0,6.219000907343135
16804,Departures,Drama,2008-09-13,130.0,7.157940093758908
20829,Funny People,Comedy Drama,2009-07-31,146.0,5.850491602044309
19255,Away We Go,Drama Comedy Romance,2009-06-05,98.0,6.596201472609526
14979,Thick as Thieves,Action Thriller Crime,2009-01-09,104.0,6.023170532482309
8832,Il Divo,Drama,2008-05-23,110.0,6.996240226812038
13207,Friday the 13th,Horror,2009-02-11,97.0,5.870488035731025
15067,"The Good, The Bad, The Weird",Action Adventure Comedy Western,2008-07-16,130.0,6.818467173990799
15159,The Pink Panther 2,Comedy Mystery,2009-02-06,92.0,5.755640401533592
14301,Dr. Horrible's Sing-Along Blog,Adventure Action Comedy Science Fiction Music,2008-07-15,42.0,7.264076550355365
16538,"I Love You, Man",Comedy,2009-03-20,105.0,6.493884680087879
18781,The Haunting in Connecticut,Thriller Horror,2009-03-27,102.0,6.158856004068605
16558,Duplicity,Romance Comedy Crime,2009-03-19,125.0,6.040976071462051
13811,Knowing,Action Adventure Drama Mystery Science Fiction Thriller,2009-03-19,121.0,5.954368669396164
15472,The Girl with the Dragon Tattoo,Drama Thriller Crime Mystery,2009-02-27,152.0,7.274385011814173
13090,Sunshine Cleaning,Comedy Drama,2008-01-18,102.0,6.48984210081905
15512,Monsters vs Aliens,Animation Family Adventure Science Fiction,2009-03-19,94.0,6.046659060308328
13161,Big Stan,Comedy,2007-06-06,105.0,6.171521638877884
16991,Observe and Report,Comedy Crime Drama,2009-04-10,86.0,5.959317002418315
16614,Adventureland,Comedy,2009-04-03,107.0,6.41296730610212
20048,Confessions of a Shopaholic,Comedy Romance,2009-02-05,104.0,6.163119655692423
14164,Dragonball Evolution,Action Adventure Fantasy Science Fiction Thriller,2009-04-01,85.0,3.800431990457834
13804,Fast & Furious,Action Crime Drama Thriller,2009-04-02,107.0,6.498365937332067
19833,In the Loop,Comedy,2009-01-22,106.0,6.762074333165889
18947,The Boat That Rocked,Drama Comedy,2009-04-01,116.0,7.0613058638910795
16996,17 Again,Comedy,2009-03-11,102.0,6.138613897894524
16869,Inglourious Basterds,Drama Action Thriller War,2009-08-18,153.0,7.8662288123617525
16995,State of Play,Action,2009-04-17,127.0,6.644182301911749
15092,Crank: High Voltage,Action Thriller Crime,2009-04-16,96.0,5.988414560636537
17431,Moon,Science Fiction Drama,2009-06-12,97.0,7.509479816143005
18320,The Young Victoria,Drama,2009-03-04,105.0,6.895457783552498
2080,X-Men Origins: Wolverine,Adventure Action Thriller Science Fiction,2009-04-28,107.0,6.210309541672333
13475,Star Trek,Science Fiction Action Adventure,2009-05-06,127.0,7.3686891241953365
13448,Angels & Demons,Thriller Mystery,2009-05-13,138.0,6.498196463483024
13532,Fanboys,Adventure Comedy,2009-02-06,90.0,6.224529820709843
534,Terminator Salvation,Action Science Fiction Thriller,2009-05-20,115.0,5.9345535820559965
18360,Night at the Museum: Battle of the Smithsonian,Adventure Fantasy Action Comedy Family,2009-05-20,105.0,5.941982760265657
21755,The Brothers Bloom,Adventure Comedy Drama Romance,2008-09-09,114.0,6.657306868690505
17332,The Soloist,Drama,2009-04-24,109.0,6.549053687508122
18405,The Last House on the Left,Crime Thriller Horror Drama,2009-03-13,110.0,6.271879004828777
16871,Drag Me to Hell,Horror Thriller,2009-03-15,99.0,6.237899838909719
14160,Up,Animation Comedy Family Adventure,2009-05-13,96.0,7.770556924797547
15588,OSS 117: Lost in Rio,Crime Action Comedy Adventure,2009-04-14,100.0,6.819258184422155
17927,Fired Up!,Comedy,2009-02-20,90.0,6.214051734295833
18785,The Hangover,Comedy,2009-06-05,100.0,7.182075002150019
17609,Antichrist,Drama Horror Thriller,2009-05-18,108.0,6.413901197096488
14451,Dead Snow,Horror Comedy,2009-01-09,91.0,6.226372756745718
18162,Land of the Lost,Adventure Comedy Science Fiction,2009-06-05,102.0,5.714029824388894
18487,The Taking of Pelham 1 2 3,Thriller Drama Crime,2009-06-11,106.0,6.238704079523187
18240,The Proposal,Comedy Romance Drama,2009-06-01,108.0,6.682048718503829
17610,Year One,Comedy Adventure,2009-06-18,97.0,5.029476094470953
12162,The Hurt Locker,Drama Thriller War,2008-10-10,131.0,7.143054538922453
8373,Transformers: Revenge of the Fallen,Science Fiction Action Adventure,2009-06-19,150.0,6.02260570224962
62320,Home,Documentary,2009-06-03,95.0,7.230716463169281
19265,Whatever Works,Comedy Romance,2009-06-19,92.0,6.700522502744237
12556,Ghosts of Girlfriends Past,Fantasy Comedy Romance,2009-05-01,100.0,5.759559719110416
11322,Public Enemies,History Crime Drama,2009-07-01,140.0,6.4972399176621325
8355,Ice Age: Dawn of the Dinosaurs,Animation Comedy Family Adventure,2009-06-29,94.0,6.498302937325592
176241,Prison Break: The Final Break,Action Drama Thriller,2009-05-26,89.0,7.008306329163846
10024,My Sister's Keeper,Drama,2009-06-26,109.0,6.97050944953582
19913,(500) Days of Summer,Comedy Drama Romance,2009-07-17,95.0,7.163138063412854
18480,Brüno,Comedy,2009-07-08,83.0,5.649671967937101
767,Harry Potter and the Half-Blood Prince,Adventure Fantasy Family,2009-07-07,153.0,7.373507473447852
10353,The Visitors II: The Corridors of Time,Comedy Fantasy,1998-02-11,118.0,6.077768850362692
8054,The Imaginarium of Doctor Parnassus,Adventure Fantasy Mystery,2009-10-01,123.0,6.326578290852368
21208,Orphan,Horror Thriller Mystery,2009-07-24,123.0,6.675119721113135
20943,The Ugly Truth,Comedy Romance,2009-07-24,96.0,6.410106707245257
21407,The Collector,Horror Thriller,2009-07-09,88.0,6.3529034551251895
12403,A Perfect Getaway,Thriller Mystery Adventure,2009-06-08,98.0,6.284998667846067
20856,Aliens in the Attic,Adventure Comedy Family Fantasy Science Fiction,2009-07-31,86.0,5.753561144784358
17654,District 9,Science Fiction,2009-08-05,112.0,7.263382529476799
24803,Julie & Julia,Romance Drama,2009-08-06,123.0,6.57263100668569
13836,Race to Witch Mountain,Adventure Family Fantasy Science Fiction Thriller Action,2009-03-12,98.0,5.652609285206948
18126,Hannah Montana: The Movie,Comedy Drama Family Music Romance,2009-04-10,102.0,6.12123890230516
14869,G.I. Joe: The Rise of Cobra,Adventure Action Thriller Science Fiction,2009-08-04,118.0,5.665071840754527
17134,12 Rounds,Action Adventure Drama Thriller,2009-03-19,108.0,6.023170532482309
24420,The Time Traveler's Wife,Drama Romance Fantasy,2009-08-14,107.0,6.662845450195615
19840,"I Love You, Beth Cooper",Comedy Romance,2009-07-10,102.0,5.759819543793199
19585,G-Force,Fantasy Action Adventure Family Comedy,2009-07-21,88.0,5.4236735109583565
17336,Fighting,Action Adventure Crime Drama Thriller,2009-04-24,105.0,5.935123781957332
18533,Bronson,Drama Action Crime,2008-10-09,92.0,6.825517809978957
24150,Halloween II,Horror,2009-08-28,105.0,5.607561925960103
25376,The Secret in Their Eyes,Crime Drama Mystery Romance,2009-08-13,129.0,7.534053024988377
12244,9,Action Adventure Animation Science Fiction Thriller,2009-08-19,79.0,6.5860608641907135
22494,Frequently Asked Questions About Time Travel,Drama Comedy Science Fiction Romance,2009-04-24,83.0,6.812820383784311
37903,The White Ribbon,Crime Drama Mystery,2009-05-21,144.0,6.925234784729845
19898,Pandorum,Action Horror Mystery Science Fiction Thriller,2009-09-08,108.0,6.495518890711267
10313,The Men Who Stare at Goats,Comedy War,2009-10-17,93.0,6.00029979665653
19994,Jennifer's Body,Comedy Horror,2009-09-18,100.0,5.484454139430968
11323,The Informant!,Drama Comedy Crime,2009-09-18,108.0,6.162955513851021
12569,Extract,Comedy,2009-09-03,92.0,6.05163157369524
19912,The Final Destination,Horror Mystery,2009-08-26,82.0,5.569905355035336
18501,Gamer,Action Thriller Science Fiction,2009-09-03,95.0,5.749013127868576
22794,Cloudy with a Chance of Meatballs,Animation Comedy Family,2009-09-17,90.0,6.497842937182605
18570,"Food, Inc.",Documentary,2008-09-07,94.0,6.954763221777348
22536,Thirst,Drama Horror Thriller,2009-04-30,133.0,6.764732720504817
25643,Love Happens,Drama Romance,2009-09-18,109.0,6.0016503274158755
23827,Paranormal Activity,Horror Mystery,2007-09-14,86.0,5.960737467862823
20178,World's Greatest Dad,Comedy Romance,2009-08-20,99.0,6.487607958770454
22074,Capitalism: A Love Story,Documentary,2009-09-06,120.0,6.743214371770502
23128,The Cove,Documentary,2009-07-31,92.0,7.330858638256172
12573,A Serious Man,Comedy Drama,2009-10-02,105.0,6.5689790091115405
23202,Trick 'r Treat,Horror Thriller,2007-10-05,82.0,6.634015143790027
22798,Whip It,Drama,2009-09-13,111.0,6.631129874412023
23082,The Invention of Lying,Comedy Romance Fantasy,2009-09-13,100.0,6.11094335862478
19959,Surrogates,Action Science Fiction Thriller,2009-09-24,89.0,5.96655135166115
19908,Zombieland,Comedy Horror,2009-10-07,88.0,7.1695345514916715
26688,Sorority Row,Horror Mystery Thriller,2009-09-09,101.0,5.853906530798598
22787,Whiteout,Action Crime Mystery Thriller,2009-09-09,101.0,5.787725490755129
24684,An Education,Drama Romance,2009-10-29,100.0,6.782974809503816
11156,Coco Before Chanel,Drama History,2009-04-22,110.0,6.612498342851991
19899,Couples Retreat,Comedy Romance,2009-09-19,113.0,5.546746798870861
23706,All About Steve,Comedy,2009-09-04,99.0,5.314230116754815
16523,Where the Wild Things Are,Family Fantasy,2009-10-16,101.0,6.415911235055034
12572,"New York, I Love You",Comedy Drama Romance,2008-09-06,103.0,6.070581778265643
22803,Law Abiding Citizen,Drama Crime Thriller,2009-10-15,109.0,7.130900305553344
19904,The Stepfather,Horror Thriller Mystery,2009-10-16,101.0,5.917392511869653
24238,Mary and Max,Animation Comedy Drama,2009-02-09,92.0,7.519278193043287
19918,Spread,Comedy,2009-01-16,97.0,5.671699800788714
24056,The Tournament,Horror Action Thriller,2009-05-01,95.0,6.111486456476083
22947,Up in the Air,Drama Romance,2009-09-05,109.0,6.674234931679036
22804,Saw VI,Horror Mystery,2009-10-22,90.0,6.082813457858716
13576,This Is It,Music Documentary,2009-10-28,111.0,6.6122864744327465
24418,Cirque du Freak: The Vampire's Assistant,Adventure Fantasy Action Thriller,2009-10-23,109.0,5.803062867588958
22821,The Boondock Saints II: All Saints Day,Action Thriller Crime,2009-11-24,118.0,6.054184702690389
24804,Black Dynamite,Action Comedy,2009-10-16,90.0,6.9367426207162755
16577,Astro Boy,Animation Action Family Science Fiction,2009-10-15,94.0,6.203059161966767
10315,Fantastic Mr. Fox,Adventure Animation Comedy Family,2009-10-23,87.0,7.379776218111805
17979,A Christmas Carol,Animation Drama,2009-11-04,96.0,6.5844057933236115
24480,Partly Cloudy,Animation Family,2009-05-28,5.0,7.438938007961061
14161,2012,Action Adventure Science Fiction,2009-10-10,158.0,5.627119579732388
22825,The Box,Thriller Science Fiction,2009-09-17,115.0,5.623083524598345
8088,Broken Embraces,Drama Romance Thriller,2009-03-01,127.0,6.79349943101139
22824,The Fourth Kind,Mystery Science Fiction Thriller,2009-11-06,98.0,5.9763900391828555
25793,Precious,Drama,2009-11-06,110.0,6.783573914574616
11699,The Bad Lieutenant: Port of Call - New Orleans,Drama Crime,2009-09-11,122.0,6.154326504970927
18239,The Twilight Saga: New Moon,Adventure Fantasy Drama Romance,2009-03-15,130.0,5.652193545160838
14859,Keith,Drama Family Romance,2008-09-13,93.0,6.738429546399765
22832,Ninja Assassin,Action Crime Thriller,2009-09-29,99.0,6.2804674888616265
33273,Cell 211,Action Thriller Drama,2009-11-06,110.0,7.0048533793319745
7445,Brothers,Drama Thriller War,2009-01-27,104.0,6.735523844371265
22881,The Blind Side,Drama,2009-11-20,129.0,7.134924027962332
22949,Old Dogs,Comedy Family,2009-11-24,88.0,5.743398170508599
16866,Planet 51,Science Fiction Animation Family Comedy Adventure,2009-11-19,91.0,5.790688013561698
34653,A Single Man,Drama Romance,2009-10-19,101.0,7.091770573134999
7980,The Lovely Bones,Fantasy Drama,2009-12-26,136.0,6.583960597891138
22954,Invictus,Drama History,2009-12-10,134.0,6.935705583160859
10198,The Princess and the Frog,Romance Family Animation Music,2009-12-08,97.0,6.67506835095714
26171,Everybody's Fine,Drama,2009-12-04,99.0,6.490630407850832
4597,Armored,Action Crime Drama Thriller,2009-12-04,88.0,5.919876856983086
24438,Did You Hear About the Morgans?,Comedy,2009-12-17,103.0,5.5983544533803276
19995,Avatar,Action Adventure Fantasy Science Fiction,2009-12-10,162.0,7.190530740910927
10197,Nine,Drama Music Romance,2009-12-03,112.0,5.768007033254483
22897,It's Complicated,Comedy Romance,2009-12-23,121.0,6.282593045171178
10528,Sherlock Holmes,Action Adventure Crime Mystery,2009-12-23,128.0,6.986062272702421
25196,Crazy Heart,Drama Music Romance,2009-12-16,112.0,6.681034883691856
23398,Alvin and the Chipmunks: The Squeakquel,Comedy Family Animation Fantasy Music,2009-12-21,88.0,5.5214319739867035
26123,American Pie Presents: The Book of Love,Comedy,2009-06-18,93.0,5.457938622053297
25769,Carriers,Action Drama Horror Science Fiction Thriller,2009-09-04,84.0,6.040567665046261
23963,Pontypool,Horror Mystery Science Fiction,2009-03-06,93.0,6.541712720290272
22327,Youth in Revolt,Drama Comedy Romance,2009-09-11,87.0,6.090008931554296
19901,Daybreakers,Fantasy Horror Action Thriller Science Fiction,2009-01-06,98.0,6.094012796452512
28178,Hachi: A Dog's Tale,Drama Family,2009-06-13,93.0,7.598275953312973
25195,Leap Year,Romance Comedy,2010-01-08,100.0,6.493334880032689
20504,The Book of Eli,Action Thriller Science Fiction,2010-01-14,118.0,6.591455138969465
33613,The Girl Who Kicked the Hornet's Nest,Action Thriller Crime Mystery,2009-11-27,147.0,6.862151086646031
21575,A Prophet,Crime Drama,2009-08-26,155.0,7.2056887346607965
2395,Asterix at the Olympic Games,Fantasy Adventure Comedy Family,2008-01-13,116.0,5.364975718174496
13855,The Chaser,Crime Drama Thriller,2008-02-14,125.0,7.221400765709085
33511,Nowhere Boy,Drama,2009-12-25,98.0,6.916522716928597
20453,3 Idiots,Drama Comedy Romance,2009-12-23,170.0,7.589875558357153
22894,Legion,Horror,2010-01-21,100.0,5.453766268917466
13477,When in Rome,Fantasy Comedy Romance,2010-01-29,91.0,5.925454123753597
12201,Edge of Darkness,Crime Drama Mystery Thriller,2010-01-29,117.0,6.266729137104764
26466,Triangle,Horror,2009-10-16,99.0,6.812866301329151
8952,I Love You Phillip Morris,Comedy Drama Romance,2009-01-18,98.0,6.417469308517396
25983,The House of the Devil,Mystery Horror,2009-04-25,95.0,6.209901146650207
24469,Fish Tank,Drama,2009-05-14,123.0,6.735995946972896
32856,Valentine's Day,Comedy Romance,2010-02-10,125.0,5.802888041513487
7978,The Wolfman,Drama Horror Thriller,2010-02-11,102.0,5.715753897424826
11324,Shutter Island,Drama Thriller Mystery,2010-02-18,138.0,7.768414096434101
24253,The Girl Who Played with Fire,Drama Action Thriller Crime Mystery,2009-09-18,129.0,6.80537352835052
32657,Percy Jackson & the Olympians: The Lightning Thief,Adventure Fantasy Family,2010-02-01,118.0,6.033842927173169
23742,Cop Out,Action Comedy Crime,2010-02-26,107.0,5.576953265399299
11439,The Ghost Writer,Thriller Mystery,2010-02-12,128.0,6.656925462474108
26963,The Secret of Kells,Animation Family Fantasy,2009-02-09,75.0,6.915623005641641
23172,The Spy Next Door,Action Comedy Family,2010-01-15,94.0,5.804842101645254
26428,Agora,Adventure Drama History,2009-05-17,127.0,6.779032471526108
15357,District 13: Ultimatum,Action Thriller Crime,2009-02-18,101.0,6.156882637558436
29427,The Crazies,Mystery Horror Action,2010-02-26,101.0,6.254109164327224
22971,Dear John,Drama Romance War,2010-02-04,115.0,6.586165741409524
23023,Tooth Fairy,Comedy Family Fantasy,2010-01-14,101.0,5.508748960516249
10664,[REC]²,Thriller Horror,2009-09-15,85.0,6.493558405397446
17473,The Room,Drama Romance,2003-06-27,99.0,5.290810011227135
26022,My Name Is Khan,Drama Romance,2010-02-12,145.0,7.205728750480415
